City_ID,City,Country,Lat,Lng,Max Temp,Current Description,Humidity,Cloudiness,Wind Speed
491,Lima,PE,-5.0892,-81.1144,70.36,broken clouds,80,74,17.43
492,Egvekinot,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
493,Mvomero,TZ,-10.4,40.3333,74.39,scattered clouds,86,45,7.52
494,Alberdi,AR,-32.8899,-60.6906,74.91,clear sky,34,0,1.01
495,Zhuhai,CN,38.4953,102.1739,45.07,overcast clouds,36,100,3.56
496,Klaksvik,FO,62.2266,-6.589,52.72,overcast clouds,98,100,26.91
497,Muswellbrook,US,45.5234,-122.6762,60.89,broken clouds,64,75,1.99
498,Alekseyevka,KZ,51.6667,75.3667,44.64,few clouds,67,23,4.7
499,Ulubaria,IN,28.1667,94.7667,71.46,overcast clouds,95,100,1.16
500,Aswan,EG,31.3525,27.2453,70.84,scattered clouds,66,26,8.46
501,Redmond,US,19.7297,-155.09,80.8,light rain,79,90,3.44
502,Aberdeen,US,19.7297,-155.09,80.8,light rain,79,90,3.44
503,Pore,CO,1.9339,-77.3025,69.21,light rain,84,61,5.59
504,Anloga,GH,5.7947,0.8973,79.99,overcast clouds,79,100,8.88
505,Alugan,PH,15.2206,121.4111,79.72,broken clouds,87,51,9.51
506,Walvis Bay,NA,-22.45,18.9667,61.59,scattered clouds,11,40,14.12
507,Ampanihy,MG,-20.2833,44.2833,76.53,clear sky,68,1,8.1
508,Estevan,CA,51.226,-58.6502,43.43,overcast clouds,95,100,25.66
509,Kabalo,CD,-5.35,21.4167,70.21,moderate rain,99,100,1.03
510,Ekhabi,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
511,Suntar,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
512,Padang,ID,4.1363,96.1285,77.49,overcast clouds,85,99,2.64
513,Hanzhong,CN,38.4953,102.1739,45.07,overcast clouds,36,100,3.56
514,Boa Vista,BR,-30.1811,-50.2056,60.93,scattered clouds,74,50,7.56
515,Pafos,CY,34.7667,32.4167,69.71,scattered clouds,68,40,5.75
516,Garden City,US,19.7297,-155.09,80.8,light rain,79,90,3.44
517,Bugene,TZ,-10.4,40.3333,74.39,scattered clouds,86,45,7.52
518,Muros,ES,43.6702,-7.4101,64.13,broken clouds,79,76,4.54
519,Wad Rawah,PH,7.9986,124.2928,67.64,broken clouds,92,76,2.26
520,Barawe,SO,5.3505,48.5268,78.71,scattered clouds,84,32,16.46
521,Grand River South East,MU,-20.5167,57.5167,74.35,broken clouds,78,75,14.97
522,Zambezi,UG,-0.7818,29.7544,63.07,light rain,99,100,2.48
523,Gornopravdinsk,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
524,Tigil,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
525,Sur,OM,17.0151,54.0924,77.09,few clouds,78,20,3.44
526,Pastavy,BY,55.1168,26.8326,36.14,clear sky,83,7,10.4
527,Magugu,TZ,-10.4,40.3333,74.39,scattered clouds,86,45,7.52
528,Vanimo,PG,-2.0226,147.2712,84.72,scattered clouds,70,41,10.65
529,Burnie,US,45.5234,-122.6762,60.89,broken clouds,64,75,1.99
530,Prieska,ZA,-33.9258,18.4232,59.41,clear sky,58,0,3.0
531,Ryotsu,JP,35.7333,140.8333,55.8,light rain,73,100,13.78
532,Teofilo Otoni,BR,-30.1811,-50.2056,60.93,scattered clouds,74,50,7.56
533,Arenzano,IT,37.9837,13.6956,64.98,few clouds,80,18,1.97
534,Majene,ID,4.1363,96.1285,77.49,overcast clouds,85,99,2.64
535,Codrington,AU,-38.2667,141.9667,51.82,broken clouds,84,69,12.35
536,Arlit,NE,18.6853,12.9164,86.38,overcast clouds,15,98,8.34
537,Lasa,CN,38.4953,102.1739,45.07,overcast clouds,36,100,3.56
538,Tigzirt,MR,20.5022,-10.0711,83.77,overcast clouds,13,99,10.25
539,Sabang,ID,4.1363,96.1285,77.49,overcast clouds,85,99,2.64
540,Monze,UG,-0.7818,29.7544,63.07,light rain,99,100,2.48
541,Ingham,US,45.5234,-122.6762,60.89,broken clouds,64,75,1.99
542,Huntingdon,CA,51.226,-58.6502,43.43,overcast clouds,95,100,25.66
543,Niamey,NE,18.6853,12.9164,86.38,overcast clouds,15,98,8.34
544,Bali Chak,IN,28.1667,94.7667,71.46,overcast clouds,95,100,1.16
545,Newport,US,19.7297,-155.09,80.8,light rain,79,90,3.44
546,Sheridan,US,19.7297,-155.09,80.8,light rain,79,90,3.44
547,Catu,BR,-30.1811,-50.2056,60.93,scattered clouds,74,50,7.56
548,Kankon,IN,28.1667,94.7667,71.46,overcast clouds,95,100,1.16
549,Kamenskoye,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
550,Coronel Mariduena,EC,-0.7393,-90.3518,80.56,broken clouds,80,74,10.87
551,Requena,PE,-5.0892,-81.1144,70.36,broken clouds,80,74,17.43
552,Balykshi,KZ,51.6667,75.3667,44.64,few clouds,67,23,4.7
553,Socorro,US,19.7297,-155.09,80.8,light rain,79,90,3.44
554,Coro,VE,8.0086,-62.3989,77.76,overcast clouds,73,97,0.56
555,Kedrovyy,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
556,Sinop,TR,37.0247,35.8175,66.04,broken clouds,80,73,2.21
557,Canutama,BR,-30.1811,-50.2056,60.93,scattered clouds,74,50,7.56
558,Bur Gabo,SO,5.3505,48.5268,78.71,scattered clouds,84,32,16.46
559,Sao Lourenco Do Oeste,BR,-30.1811,-50.2056,60.93,scattered clouds,74,50,7.56
560,Ahipara,NZ,-35.6167,174.5,70.16,few clouds,65,14,1.48
561,Taree,US,45.5234,-122.6762,60.89,broken clouds,64,75,1.99
562,Teeli,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
563,Gallup,US,19.7297,-155.09,80.8,light rain,79,90,3.44
564,Salinas,EC,-0.7393,-90.3518,80.56,broken clouds,80,74,10.87
565,Eyl,SO,5.3505,48.5268,78.71,scattered clouds,84,32,16.46
566,Wageningen,NL,51.9667,5.6667,57.94,overcast clouds,85,90,9.22
567,Port Macquarie,US,45.5234,-122.6762,60.89,broken clouds,64,75,1.99
568,Orcopampa,PE,-5.0892,-81.1144,70.36,broken clouds,80,74,17.43
569,Rajpipla,IN,28.1667,94.7667,71.46,overcast clouds,95,100,1.16
570,Manaure,CO,1.9339,-77.3025,69.21,light rain,84,61,5.59
571,Peterongan,ID,4.1363,96.1285,77.49,overcast clouds,85,99,2.64
572,Kaitong,CN,38.4953,102.1739,45.07,overcast clouds,36,100,3.56
573,Ovalle,CL,-53.15,-70.9167,50.11,scattered clouds,53,40,29.93
574,Korla,CN,38.4953,102.1739,45.07,overcast clouds,36,100,3.56
575,Buala,PT,40.1629,-8.3327,64.81,overcast clouds,82,98,2.59
576,Almeirim,BR,-30.1811,-50.2056,60.93,scattered clouds,74,50,7.56
577,Kavaratti,IN,28.1667,94.7667,71.46,overcast clouds,95,100,1.16
578,Aloleng,PH,15.2206,121.4111,79.72,broken clouds,87,51,9.51
579,Sabzevar,IR,33.5959,56.9244,70.74,clear sky,16,0,0.83
580,Nome,US,19.7297,-155.09,80.8,light rain,79,90,3.44
581,Sciacca,IT,37.9837,13.6956,64.98,few clouds,80,18,1.97
582,Kokopo,PG,-2.0226,147.2712,84.72,scattered clouds,70,41,10.65
583,Atambua,ID,4.1363,96.1285,77.49,overcast clouds,85,99,2.64
584,Guozhen,CN,38.4953,102.1739,45.07,overcast clouds,36,100,3.56
585,Ozinki,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
586,Bafoulabe,ML,22.6783,-3.9836,84.6,broken clouds,11,59,11.48
587,Puerto Baquerizo Moreno,EC,-0.7393,-90.3518,80.56,broken clouds,80,74,10.87
588,Petropavlovsk-Kamchatskiy,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
589,Wajima,JP,35.7333,140.8333,55.8,light rain,73,100,13.78
590,Khrebtovaya,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
591,Channel-Port Aux Basques,CA,51.226,-58.6502,43.43,overcast clouds,95,100,25.66
592,Lyuban,BY,55.1168,26.8326,36.14,clear sky,83,7,10.4
593,Moose Factory,CA,51.226,-58.6502,43.43,overcast clouds,95,100,25.66
594,Nizhniy Ingash,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
595,La Baule-Escoublac,FR,45.5,-0.25,62.2,clear sky,72,0,3.44
596,Siderno,IT,37.9837,13.6956,64.98,few clouds,80,18,1.97
597,Malanje,AO,-15.1961,12.1522,62.67,scattered clouds,86,37,5.03
598,Xinzhou,CN,38.4953,102.1739,45.07,overcast clouds,36,100,3.56
599,Geraldton,US,45.5234,-122.6762,60.89,broken clouds,64,75,1.99
600,Disna,BY,55.1168,26.8326,36.14,clear sky,83,7,10.4
601,Hohoe,GH,5.7947,0.8973,79.99,overcast clouds,79,100,8.88
602,Port-Gentil,GA,-2.65,10.0,76.05,overcast clouds,84,100,8.19
603,Waingapu,ID,4.1363,96.1285,77.49,overcast clouds,85,99,2.64
604,Faya,TD,13.2154,18.3353,88.75,clear sky,21,9,4.41
605,Paamiut,GL,77.484,-69.3632,26.56,overcast clouds,66,100,12.84
606,Tubruq,LY,31.7566,13.9942,69.1,overcast clouds,61,100,14.72
607,Rock Sound,BS,24.9,-76.2,79.86,broken clouds,69,80,16.02
608,Khani,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
609,Shar,KZ,51.6667,75.3667,44.64,few clouds,67,23,4.7
610,Saint-Denis,RE,-21.3585,55.7679,71.19,scattered clouds,78,42,10.92
611,Zolotinka,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
612,Nipawin,CA,51.226,-58.6502,43.43,overcast clouds,95,100,25.66
613,Magadan,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
614,Gwanda,ZW,-22.2167,30.0,60.53,overcast clouds,80,100,22.32
615,Iralaya,HN,15.0,-83.2333,82.49,overcast clouds,75,100,6.93
616,Kuzhithurai,IN,28.1667,94.7667,71.46,overcast clouds,95,100,1.16
617,Oystese,NO,70.3705,31.1107,35.92,overcast clouds,61,99,26.96
618,Anito,PH,15.2206,121.4111,79.72,broken clouds,87,51,9.51
619,Luanda,AO,-15.1961,12.1522,62.67,scattered clouds,86,37,5.03
620,Diego De Almagro,CL,-53.15,-70.9167,50.11,scattered clouds,53,40,29.93
621,Sonoita,MX,18.7333,-103.6833,89.08,clear sky,66,6,6.04
622,Izumo,JP,35.7333,140.8333,55.8,light rain,73,100,13.78
623,Liverpool,CA,51.226,-58.6502,43.43,overcast clouds,95,100,25.66
624,Encantado,BR,-30.1811,-50.2056,60.93,scattered clouds,74,50,7.56
625,Melilla,ES,43.6702,-7.4101,64.13,broken clouds,79,76,4.54
626,Kaohsiung,TW,22.6163,120.3133,76.03,scattered clouds,81,40,1.01
627,Lugovoy,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
628,Payo,PH,15.2206,121.4111,79.72,broken clouds,87,51,9.51
629,Uttaradit,TH,17.6129,99.2161,71.69,overcast clouds,99,100,1.48
630,Great Yarmouth,GB,58.2093,-6.3865,57.16,overcast clouds,94,90,20.71
631,Porto Novo,CV,14.8961,-24.4956,80.08,clear sky,72,2,10.07
632,Daxian,CN,38.4953,102.1739,45.07,overcast clouds,36,100,3.56
633,Linapacan,PH,15.2206,121.4111,79.72,broken clouds,87,51,9.51
634,Wahran,MR,20.5022,-10.0711,83.77,overcast clouds,13,99,10.25
635,Aksarka,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
636,Hovd,MN,45.7625,106.2708,27.81,clear sky,52,0,7.4
637,Dipkarpaz,CY,34.7667,32.4167,69.71,scattered clouds,68,40,5.75
638,Cartagena,ES,43.6702,-7.4101,64.13,broken clouds,79,76,4.54
639,Tiznit,MA,35.174,-2.9287,66.45,clear sky,88,0,1.14
640,Qaqortoq,GL,77.484,-69.3632,26.56,overcast clouds,66,100,12.84
641,Luau,AO,-15.1961,12.1522,62.67,scattered clouds,86,37,5.03
642,Kalabagh,PK,32.965,71.557,77.7,clear sky,37,0,1.16
643,Dhidhdhoo,MV,-0.6,73.0833,81.57,overcast clouds,73,92,8.16
644,Laiagam,PG,-2.0226,147.2712,84.72,scattered clouds,70,41,10.65
645,Youghal,IE,52.9989,-7.4728,58.77,overcast clouds,94,100,4.99
646,Halifax,CA,51.226,-58.6502,43.43,overcast clouds,95,100,25.66
647,Bonfim,BR,-30.1811,-50.2056,60.93,scattered clouds,74,50,7.56
648,Farmington,US,19.7297,-155.09,80.8,light rain,79,90,3.44
649,Alexandria,US,19.7297,-155.09,80.8,light rain,79,90,3.44
650,Dakar,SN,12.8833,-14.95,79.23,scattered clouds,75,49,2.93
651,Paso De Carrasco,UY,-33.6971,-53.4616,55.98,scattered clouds,88,27,7.38
652,Mega,ET,10.7167,39.8667,64.54,few clouds,46,14,6.51
653,Tezu,IN,28.1667,94.7667,71.46,overcast clouds,95,100,1.16
654,Louisbourg,CA,51.226,-58.6502,43.43,overcast clouds,95,100,25.66
655,Sadiqabad,PK,32.965,71.557,77.7,clear sky,37,0,1.16
656,Karratha,US,45.5234,-122.6762,60.89,broken clouds,64,75,1.99
657,Cessnock,US,45.5234,-122.6762,60.89,broken clouds,64,75,1.99
658,Saint-Georges,GF,4.9333,-52.3333,82.09,overcast clouds,83,90,1.01
659,Udachnyy,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
660,Ylojarvi,FI,66.7131,27.4306,28.58,overcast clouds,83,100,9.95
661,Hunchun,CN,38.4953,102.1739,45.07,overcast clouds,36,100,3.56
662,Gizo,PT,40.1629,-8.3327,64.81,overcast clouds,82,98,2.59
663,Bud,NO,70.3705,31.1107,35.92,overcast clouds,61,99,26.96
664,Miranorte,BR,-30.1811,-50.2056,60.93,scattered clouds,74,50,7.56
665,Holland,US,19.7297,-155.09,80.8,light rain,79,90,3.44
666,Cururupu,BR,-30.1811,-50.2056,60.93,scattered clouds,74,50,7.56
667,Marsabit,KE,0.0939,33.9756,70.3,overcast clouds,78,98,4.7
668,Ixtapa,MX,18.7333,-103.6833,89.08,clear sky,66,6,6.04
669,Alice Springs,US,45.5234,-122.6762,60.89,broken clouds,64,75,1.99
670,Phultala,BD,22.7,89.5167,76.01,moderate rain,98,100,3.78
671,Kostino,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
672,Puerto Del Rosario,ES,43.6702,-7.4101,64.13,broken clouds,79,76,4.54
673,Tillabery,NE,18.6853,12.9164,86.38,overcast clouds,15,98,8.34
674,Kaberamaido,UG,1.7389,33.1594,68.56,overcast clouds,86,89,0.4
675,Namtsy,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
676,Acapulco,MX,18.7333,-103.6833,89.08,clear sky,66,6,6.04
677,Deputatskiy,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
678,Bubaque,GW,12.1667,-14.75,78.17,clear sky,83,9,5.08
679,Springbok,ZA,-33.9258,18.4232,59.41,clear sky,58,0,3.0
680,Usinsk,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
681,Auki,PT,40.1629,-8.3327,64.81,overcast clouds,82,98,2.59
682,College,US,19.7297,-155.09,80.8,light rain,79,90,3.44
683,Topeka,US,19.7297,-155.09,80.8,light rain,79,90,3.44
684,Santiago,CR,9.5201,-84.3225,83.98,light rain,80,59,5.88
685,Havelock,US,19.7297,-155.09,80.8,light rain,79,90,3.44
686,Sibuco,PH,15.2206,121.4111,79.72,broken clouds,87,51,9.51
687,Nagapattinam,IN,28.1667,94.7667,71.46,overcast clouds,95,100,1.16
688,Vostok,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
689,Gorontalo,ID,4.1363,96.1285,77.49,overcast clouds,85,99,2.64
690,Tigbao,PH,15.2206,121.4111,79.72,broken clouds,87,51,9.51
691,Pomuch,MX,18.7333,-103.6833,89.08,clear sky,66,6,6.04
692,Davydivka,UA,45.7167,34.4,45.37,scattered clouds,64,35,7.43
693,Mount Isa,US,45.5234,-122.6762,60.89,broken clouds,64,75,1.99
694,Shetpe,KZ,51.6667,75.3667,44.64,few clouds,67,23,4.7
695,Chechat,IN,28.1667,94.7667,71.46,overcast clouds,95,100,1.16
696,Betong,TH,17.6129,99.2161,71.69,overcast clouds,99,100,1.48
697,Umm Kaddadah,PH,7.9986,124.2928,67.64,broken clouds,92,76,2.26
698,Gari,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
699,Rundu,NA,-22.45,18.9667,61.59,scattered clouds,11,40,14.12
700,Grindavik,IS,63.8424,-22.4338,48.15,light intensity drizzle,87,100,21.85
701,Pochutla,MX,18.7333,-103.6833,89.08,clear sky,66,6,6.04
702,Guiren,CN,38.4953,102.1739,45.07,overcast clouds,36,100,3.56
703,Robertsport,LR,6.7533,-11.3686,79.18,moderate rain,83,17,7.94
704,Luganville,VU,-19.55,169.2667,80.71,overcast clouds,78,90,5.75
705,Kavali,IN,28.1667,94.7667,71.46,overcast clouds,95,100,1.16
706,Warkworth,NZ,-35.6167,174.5,70.16,few clouds,65,14,1.48
707,Epinal,FR,45.5,-0.25,62.2,clear sky,72,0,3.44
708,Pacifica,US,19.7297,-155.09,80.8,light rain,79,90,3.44
709,Columbus,US,19.7297,-155.09,80.8,light rain,79,90,3.44
710,Raga,PH,7.9986,124.2928,67.64,broken clouds,92,76,2.26
711,Ardahan,TR,37.0247,35.8175,66.04,broken clouds,80,73,2.21
712,Yuxia,CN,38.4953,102.1739,45.07,overcast clouds,36,100,3.56
713,Pitimbu,BR,-30.1811,-50.2056,60.93,scattered clouds,74,50,7.56
714,Mbini,GQ,3.4568,8.5547,79.38,light rain,84,100,7.2
715,Antofagasta,CL,-53.15,-70.9167,50.11,scattered clouds,53,40,29.93
716,Homer,US,19.7297,-155.09,80.8,light rain,79,90,3.44
717,Dafeng,CN,38.4953,102.1739,45.07,overcast clouds,36,100,3.56
718,Tome-Acu,BR,-30.1811,-50.2056,60.93,scattered clouds,74,50,7.56
719,Goshogawara,JP,35.7333,140.8333,55.8,light rain,73,100,13.78
720,Guigue,VE,8.0086,-62.3989,77.76,overcast clouds,73,97,0.56
721,Khuzhir,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
722,Summerville,US,19.7297,-155.09,80.8,light rain,79,90,3.44
723,Tuatapere,NZ,-35.6167,174.5,70.16,few clouds,65,14,1.48
724,Thyboron,DK,55.0607,15.1306,48.29,light rain,78,100,16.49
725,Lindi,TZ,-10.4,40.3333,74.39,scattered clouds,86,45,7.52
726,Beira,MZ,-19.8436,34.8389,75.29,light rain,88,75,18.41
727,Zhurivka,UA,45.7167,34.4,45.37,scattered clouds,64,35,7.43
728,Fort-Shevchenko,KZ,51.6667,75.3667,44.64,few clouds,67,23,4.7
729,Berdigestyakh,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
730,Vila,VU,-19.55,169.2667,80.71,overcast clouds,78,90,5.75
731,Manali,IN,28.1667,94.7667,71.46,overcast clouds,95,100,1.16
732,Mrirt,MA,35.174,-2.9287,66.45,clear sky,88,0,1.14
733,Borba,BR,-30.1811,-50.2056,60.93,scattered clouds,74,50,7.56
734,Montenegro,BR,-30.1811,-50.2056,60.93,scattered clouds,74,50,7.56
735,Gravdal,NO,70.3705,31.1107,35.92,overcast clouds,61,99,26.96
736,Andenes,NO,70.3705,31.1107,35.92,overcast clouds,61,99,26.96
737,Namatanai,PG,-2.0226,147.2712,84.72,scattered clouds,70,41,10.65
