City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
383,Mirabad,30.4362,61.8383,60.3,23,0,11.99,AF,2021-10-12 20:53:47
384,Port Lincoln,-34.7333,135.8667,50.5,77,100,11.83,AU,2021-10-12 20:53:48
385,Waipawa,-41.4122,175.5153,45.23,93,100,24.87,NZ,2021-10-12 20:53:48
386,Kalianget,-7.05,113.9333,80.13,73,84,6.82,ID,2021-10-12 20:53:49
387,Pantai Remis,4.4557,100.6288,79.16,82,100,3.65,MY,2021-10-12 20:53:49
388,Koumac,-20.5667,164.2833,73.42,95,97,7.56,NC,2021-10-12 20:53:50
389,Khorixas,-20.3667,14.9667,73.4,44,0,4.68,NA,2021-10-12 20:53:50
390,Kyabram,-36.3167,145.05,51.91,67,100,13.24,AU,2021-10-12 20:53:50
391,Oussouye,12.485,-16.5469,80.78,82,95,4.47,SN,2021-10-12 20:53:51
392,Leiva,1.9339,-77.3025,72.3,78,71,6.24,CO,2021-10-12 20:53:51
393,Blagoyevo,63.3667,47.9167,40.48,87,100,7.67,RU,2021-10-12 20:53:52
394,Rawson,-43.3002,-65.1023,72.34,32,82,21.09,AR,2021-10-12 20:53:52
395,Iskateley,67.6803,53.1512,39.78,88,100,11.79,RU,2021-10-12 20:53:53
396,Hambantota,6.1241,81.1185,77.34,100,83,4.61,LK,2021-10-12 20:53:53
397,Requena,39.4883,-1.1004,59.99,78,1,4.0,ES,2021-10-12 20:53:54
398,Medicine Hat,50.0501,-110.6683,49.71,38,20,1.01,CA,2021-10-12 20:53:54
399,Guiglo,6.5456,-7.4966,73.8,95,85,2.86,CI,2021-10-12 20:53:55
400,Togitsu,32.8333,129.85,76.98,83,100,7.14,JP,2021-10-12 20:53:55
401,Nsanje,-16.92,35.262,67.89,65,0,3.36,MW,2021-10-12 20:53:56
402,Portland,45.5234,-122.6762,56.5,68,75,1.99,US,2021-10-12 20:51:42
403,Ibra,22.6906,58.5334,79.88,35,0,3.31,OM,2021-10-12 20:53:56
404,Zapolyarnyy,69.4154,30.8136,36.68,89,100,13.18,RU,2021-10-12 20:53:57
405,Svatove,49.4103,38.1503,51.33,86,77,7.02,UA,2021-10-12 20:53:57
406,Prado,-17.3411,-39.2208,71.44,84,100,10.11,BR,2021-10-12 20:53:58
407,Payakumbuh,-0.2202,100.6308,68.61,85,58,3.36,ID,2021-10-12 20:53:58
408,Pointe Michel,15.25,-61.3833,77.94,94,75,5.75,DM,2021-10-12 20:53:58
409,Tual,-5.6667,132.75,82.06,77,45,0.89,ID,2021-10-12 20:53:59
410,Castelo Branco,39.8222,-7.4909,64.8,43,0,4.0,PT,2021-10-12 20:52:10
411,Enumclaw,47.2043,-121.9915,51.93,62,100,1.01,US,2021-10-12 20:54:00
412,Karaj,35.8355,51.0103,55.92,38,0,9.22,IR,2021-10-12 20:54:00
413,Lincoln,40.8,-96.667,80.67,36,2,5.01,US,2021-10-12 20:54:01
414,Saint George,37.1041,-113.5841,56.35,52,90,1.99,US,2021-10-12 20:51:01
415,Ambon,-3.6954,128.1814,77.14,94,40,5.75,ID,2021-10-12 20:54:01
416,Baruun-Urt,46.6806,113.2792,43.56,55,100,6.78,MN,2021-10-12 20:54:02
417,Padang,-0.9492,100.3543,76.15,76,35,3.85,ID,2021-10-12 20:54:03
418,Ixtapa,20.7,-105.2,87.22,77,100,3.0,MX,2021-10-12 20:54:04
419,Khor,47.8861,134.9464,39.88,69,14,4.99,RU,2021-10-12 20:54:04
420,Sorland,67.667,12.6934,44.55,61,100,15.48,NO,2021-10-12 20:54:04
421,Bantry,51.6833,-9.45,51.28,86,32,2.04,IE,2021-10-12 20:54:05
422,Half Moon Bay,37.4636,-122.4286,73.06,22,1,13.8,US,2021-10-12 20:54:05
423,Santa Rosa,14.3122,121.1114,80.91,92,100,2.93,PH,2021-10-12 20:54:06
424,Ahipara,-35.1667,173.1667,54.75,71,98,14.9,NZ,2021-10-12 20:54:06
425,Lowestoft,52.4752,1.7516,51.94,89,67,9.82,GB,2021-10-12 20:51:46
426,Port Hardy,50.6996,-127.4199,48.38,81,75,2.3,CA,2021-10-12 20:54:07
427,Yinchuan,38.4681,106.2731,51.49,72,46,3.27,CN,2021-10-12 20:54:07
428,Yar-Sale,66.8333,70.8333,29.48,95,100,14.5,RU,2021-10-12 20:50:56
429,Ballina,-28.8667,153.5667,64.44,88,75,5.75,AU,2021-10-12 20:54:08
430,Reo,12.3167,-2.4667,87.15,41,68,4.65,BF,2021-10-12 20:54:08
431,Paraiso,9.8383,-83.8656,72.46,94,93,2.42,CR,2021-10-12 20:54:09
432,Ascension,30.2169,-90.9001,88.0,71,85,5.21,US,2021-10-12 20:54:09
433,Namibe,-15.1961,12.1522,70.11,84,96,4.9,AO,2021-10-12 20:54:09
434,Linares,-35.85,-71.6,66.27,46,2,8.5,CL,2021-10-12 20:54:10
435,Pevek,69.7008,170.3133,15.37,92,100,3.83,RU,2021-10-12 20:54:11
436,Aksarka,66.5606,67.7975,29.82,97,100,11.14,RU,2021-10-12 20:54:12
437,Vanavara,60.34,102.2797,21.38,57,100,1.03,RU,2021-10-12 20:54:12
438,Lata,40.1629,-8.3327,68.92,51,0,3.69,PT,2021-10-12 20:54:13
439,Tabory,58.5198,64.5495,41.61,96,100,4.52,RU,2021-10-12 20:54:13
440,Mathbaria,22.2876,89.9593,78.82,80,91,5.17,BD,2021-10-12 20:54:14
441,Manta,-0.95,-80.7333,78.58,69,20,11.5,EC,2021-10-12 20:54:14
442,Wadi Maliz,36.4681,8.5495,64.85,82,70,4.07,TN,2021-10-12 20:54:15
443,Tulagi,-9.0996,160.1476,81.46,78,100,3.71,SB,2021-10-12 20:54:15
444,Nizhneangarsk,55.7833,109.55,26.17,65,100,8.86,RU,2021-10-12 20:54:15
445,Nador,35.174,-2.9287,69.87,82,20,6.91,MA,2021-10-12 20:54:16
446,Nelson Bay,-32.7167,152.15,61.0,97,100,1.01,AU,2021-10-12 20:54:16
447,Okhotsk,59.3833,143.3,27.99,57,0,26.78,RU,2021-10-12 20:54:17
448,Am Timan,11.0297,20.2827,78.69,64,98,6.96,TD,2021-10-12 20:54:17
449,Uravakonda,14.95,77.2667,78.15,65,99,3.42,IN,2021-10-12 20:49:20
450,Fare,-16.7,-151.0167,80.08,78,17,13.02,PF,2021-10-12 20:54:18
451,Tazovskiy,67.4667,78.7,23.99,84,24,10.16,RU,2021-10-12 20:54:18
452,Uige,-7.6087,15.0613,68.7,95,77,1.79,AO,2021-10-12 20:54:19
453,Pangnirtung,66.1451,-65.7125,28.4,100,90,5.75,CA,2021-10-12 20:54:19
454,Kupang,-10.1667,123.5833,76.33,87,19,2.84,ID,2021-10-12 20:54:20
455,Onguday,50.75,86.15,29.61,97,100,2.42,RU,2021-10-12 20:54:20
456,Manicore,-5.8092,-61.3003,84.29,69,99,2.28,BR,2021-10-12 20:54:21
457,Pando,-34.7167,-55.95,66.6,77,75,6.91,UY,2021-10-12 20:54:21
458,Hounde,11.5,-3.5167,82.0,55,40,2.95,BF,2021-10-12 20:54:22
459,Novobirilyussy,56.9514,90.6661,24.93,55,100,2.77,RU,2021-10-12 20:54:22
460,Gweta,-20.1833,25.2333,70.65,14,1,8.84,BW,2021-10-12 20:54:23
461,Hamilton,39.1834,-84.5333,79.21,66,75,3.0,US,2021-10-12 20:52:28
462,Arys,42.4252,68.795,44.82,47,0,9.6,KZ,2021-10-12 20:54:24
463,Tambilil,5.9622,124.6697,80.26,69,100,2.66,PH,2021-10-12 20:54:24
464,Dickson,36.077,-87.3878,83.12,55,1,1.99,US,2021-10-12 20:54:24
465,Salalah,17.0151,54.0924,77.49,66,12,0.96,OM,2021-10-12 20:54:25
466,Stornoway,58.2093,-6.3865,53.92,100,90,8.05,GB,2021-10-12 20:54:26
467,Rudnaya Pristan,44.3614,135.8116,46.36,62,0,4.85,RU,2021-10-12 20:54:26
468,Tura,25.5198,90.2201,73.51,89,45,3.51,IN,2021-10-12 20:54:27
469,Myaundzha,63.0494,147.1858,12.13,94,100,3.0,RU,2021-10-12 20:54:27
470,Zhezkazgan,47.8043,67.7144,37.62,42,6,7.87,KZ,2021-10-12 20:54:28
471,Gorontalo,0.5412,123.0595,75.99,89,99,2.42,ID,2021-10-12 20:54:29
472,Chase,50.8165,-119.6857,49.08,64,100,4.34,CA,2021-10-12 20:54:29
473,Snezhnogorsk,69.1933,33.2531,38.98,90,99,10.18,RU,2021-10-12 20:54:30
474,Saint Anthony,45.0205,-93.218,65.01,76,90,1.99,US,2021-10-12 20:54:30
475,Samarinda,-0.5,117.15,74.16,97,100,1.5,ID,2021-10-12 20:54:31
476,Kaohsiung,22.6163,120.3133,76.95,100,75,9.22,TW,2021-10-12 20:50:28
477,Shahr-E Babak,30.1165,55.1186,60.31,15,0,4.54,IR,2021-10-12 20:54:31
478,Kushiro,42.975,144.3747,47.05,89,0,5.28,JP,2021-10-12 20:54:32
479,Bengkulu,-3.8004,102.2655,75.29,92,98,3.56,ID,2021-10-12 20:54:32
480,Nemuro,43.3236,145.575,53.6,70,0,4.76,JP,2021-10-12 20:54:33
481,Tallahassee,30.4383,-84.2807,87.93,65,40,1.99,US,2021-10-12 20:51:21
482,Porto Belo,-27.1578,-48.5531,71.96,90,100,13.96,BR,2021-10-12 20:54:34
483,Novaya Ladoga,60.1025,32.3019,41.0,82,100,9.08,RU,2021-10-12 20:54:34
484,San Cristobal,7.7669,-72.225,84.38,86,100,5.97,VE,2021-10-12 20:54:35
485,Abha,18.2164,42.5053,64.22,15,0,8.05,SA,2021-10-12 20:54:35
486,Kedrovyy,56.1667,91.8167,23.41,70,100,2.44,RU,2021-10-12 20:54:36
487,Ferme-Neuve,46.7001,-75.4493,73.18,69,98,5.97,CA,2021-10-12 20:54:36
488,Alaca,40.1683,34.8425,62.71,34,100,4.16,TR,2021-10-12 20:54:37
489,Comodoro Rivadavia,-45.8667,-67.5,62.46,42,0,16.11,AR,2021-10-12 20:49:49
490,Mineral Wells,32.8085,-98.1128,87.33,47,79,24.0,US,2021-10-12 20:54:38
491,Bilibino,68.0546,166.4372,-7.62,95,14,4.54,RU,2021-10-12 20:54:38
492,Clyde River,70.4692,-68.5914,34.03,86,90,4.61,CA,2021-10-12 20:54:39
493,Bhadrapur,26.544,88.0944,75.2,79,34,1.97,NP,2021-10-12 20:54:39
494,High Rock,26.6208,-78.2833,77.02,68,10,7.87,BS,2021-10-12 20:54:40
495,Sisimiut,66.9395,-53.6735,33.51,73,31,7.74,GL,2021-10-12 20:54:40
496,Havre-Saint-Pierre,50.2334,-63.5986,63.19,82,1,6.91,CA,2021-10-12 20:54:41
497,Zhanaozen,43.3,52.8,54.18,34,0,17.76,KZ,2021-10-12 20:54:41
498,Abu Kamal,34.4506,40.9171,80.85,31,84,7.14,SY,2021-10-12 20:54:42
499,Sayat,38.7839,63.8803,46.27,32,0,7.92,TM,2021-10-12 20:54:42
500,Mikhaylovskaya,44.9947,40.5964,56.7,78,0,10.6,RU,2021-10-12 20:54:43
501,Fernandina Beach,30.6697,-81.4626,84.09,72,1,5.99,US,2021-10-12 20:54:43
502,Gazojak,41.1875,61.4036,50.29,34,0,11.56,TM,2021-10-12 20:54:44
503,Bardstown,37.8092,-85.4669,78.76,65,40,9.22,US,2021-10-12 20:54:45
504,Kaduna,10.5222,7.4383,76.66,37,90,0.4,NG,2021-10-12 20:54:45
505,San Juan,-31.5375,-68.5364,84.76,20,100,14.45,AR,2021-10-12 20:54:46
506,Nantucket,41.2835,-70.0995,70.14,68,1,4.61,US,2021-10-12 20:51:14
507,Castra-Nova,44.1167,24.0167,49.68,87,100,8.81,RO,2021-10-12 20:54:46
508,Hofn,64.2539,-15.2082,42.42,93,100,10.56,IS,2021-10-12 20:54:47
509,Saint Cloud,45.5608,-94.1625,64.51,80,90,1.99,US,2021-10-12 20:54:40
510,Zeya,53.75,127.2667,40.14,88,100,4.36,RU,2021-10-12 20:54:48
511,Kralendijk,12.15,-68.2667,87.78,74,0,11.5,BQ,2021-10-12 20:54:48
512,North Platte,41.1239,-100.7654,69.33,43,72,15.01,US,2021-10-12 20:54:48
513,Ust-Kan,50.9276,84.761,21.76,95,100,2.93,RU,2021-10-12 20:54:49
514,Basco,20.4487,121.9702,83.55,86,100,21.99,PH,2021-10-12 20:54:49
515,Kabompo,-13.5927,24.2008,73.29,30,0,11.07,ZM,2021-10-12 20:54:50
516,Chilca,-12.5211,-76.7372,72.61,83,48,10.38,PE,2021-10-12 20:54:50
517,Oranjestad,12.524,-70.027,89.55,66,20,16.11,AW,2021-10-12 20:54:51
518,Wageningen,51.9667,5.6667,50.9,91,73,2.3,NL,2021-10-12 20:54:51
519,Nizhniy Tsasuchey,50.5167,115.1333,40.78,59,100,7.23,RU,2021-10-12 20:54:52
520,Ugoofaaru,5.6667,73.0,82.87,76,97,18.39,MV,2021-10-12 20:54:52
521,Talakan,50.3167,130.3667,43.61,81,100,5.44,RU,2021-10-12 20:54:53
522,Asyut,27.181,31.1837,82.58,28,82,7.78,EG,2021-10-12 20:54:53
523,Banjul,13.45,-16.5833,82.72,78,40,5.75,GM,2021-10-12 20:51:19
524,Dudinka,69.4058,86.1778,23.56,96,99,5.32,RU,2021-10-12 20:54:54
525,Betlitsa,54.0095,33.9588,45.57,81,100,4.63,RU,2021-10-12 20:54:54
526,Belmonte,-15.8631,-38.8828,72.1,92,99,8.55,BR,2021-10-12 20:54:55
527,Dong Hoi,17.4833,106.6,75.18,79,100,16.87,VN,2021-10-12 20:54:55
528,Gasa,31.5,34.4667,75.9,63,100,16.17,PS,2021-10-12 20:54:56
529,Teruel,40.6667,-0.6667,55.36,52,2,1.74,ES,2021-10-12 20:54:56
530,Broome,42.2506,-75.833,74.05,64,0,1.99,US,2021-10-12 20:54:57
531,Douala,4.0483,9.7043,77.58,92,100,4.56,CM,2021-10-12 20:54:57
532,Totness,5.8833,-56.3167,82.67,80,26,12.5,SR,2021-10-12 20:54:58
533,Churapcha,62.0025,132.4325,22.39,88,100,10.09,RU,2021-10-12 20:54:58
534,Mwene-Ditu,-7.0,23.45,67.78,93,100,3.91,CD,2021-10-12 20:54:59
535,Shizuishan,39.2333,106.7694,49.64,75,69,2.24,CN,2021-10-12 20:54:59
536,Touros,-5.1989,-35.4608,83.3,72,33,13.87,BR,2021-10-12 20:55:00
537,Angostura,25.3667,-108.1833,84.0,72,98,6.58,MX,2021-10-12 20:55:00
538,Anshun,26.25,105.9333,56.62,83,100,14.7,CN,2021-10-12 20:55:01
539,Dandong,40.1292,124.3947,50.81,86,0,4.27,CN,2021-10-12 20:55:03
540,Kumba,4.6363,9.4469,73.49,98,97,0.31,CM,2021-10-12 20:55:04
541,Grand Gaube,-20.0064,57.6608,73.8,87,4,1.99,MU,2021-10-12 20:55:05
542,Raton,36.9034,-104.4391,59.05,52,79,7.0,US,2021-10-12 20:55:05
543,Ninh Binh,20.2539,105.975,71.71,70,100,13.76,VN,2021-10-12 20:55:06
544,Along,28.1667,94.7667,69.12,85,7,1.74,IN,2021-10-12 20:55:07
545,Sungai Besar,3.6746,100.9867,78.85,88,100,3.87,MY,2021-10-12 20:55:07
546,Victor Harbor,-35.5667,138.6167,54.46,75,86,3.0,AU,2021-10-12 20:55:08
547,Ca Mau,9.1769,105.15,76.46,93,100,7.25,VN,2021-10-12 20:55:08
548,Solnechnyy,50.7214,136.6319,41.56,80,100,4.34,RU,2021-10-12 20:55:09
549,Abnub,27.2696,31.1511,82.62,27,89,7.45,EG,2021-10-12 20:55:10
550,Murgab,37.4966,61.9714,48.07,61,0,0.0,TM,2021-10-12 20:55:10
551,Antofagasta,-23.65,-70.4,60.08,76,40,10.94,CL,2021-10-12 20:55:10
552,Morant Bay,17.8815,-76.4093,87.42,72,28,9.1,JM,2021-10-12 20:55:11
553,Krasnoselkup,65.7,82.4667,25.79,76,26,6.04,RU,2021-10-12 20:55:11
554,Tutoia,-2.7619,-42.2744,80.38,77,51,14.07,BR,2021-10-12 20:55:12
555,Teguise,29.0605,-13.564,68.22,64,20,8.05,ES,2021-10-12 20:55:12
556,Davila,18.4726,120.5763,82.18,80,100,7.29,PH,2021-10-12 20:55:13
557,Vieux-Habitants,16.0589,-61.7659,78.37,77,100,16.13,GP,2021-10-12 20:55:14
558,Sabalgarh,26.25,77.4,78.04,50,0,3.74,IN,2021-10-12 20:55:14
559,Milos,36.75,24.4333,65.12,59,4,7.83,GR,2021-10-12 20:55:14
560,Acajutla,13.5928,-89.8275,84.79,70,69,6.55,SV,2021-10-12 20:55:15
561,Ambuclao,16.4833,120.75,69.66,99,100,3.22,PH,2021-10-12 20:55:15
562,Campbell River,50.0163,-125.2446,47.12,96,90,8.99,CA,2021-10-12 20:55:16
563,Port Hueneme,34.1478,-119.1951,75.45,26,0,7.09,US,2021-10-12 20:55:16
564,Mount Hagen,-5.8581,144.2274,59.76,94,75,0.0,PG,2021-10-12 20:55:17
565,San Luis,-33.295,-66.3356,79.09,35,96,9.8,AR,2021-10-12 20:55:17
566,Liverpool,53.4106,-2.9779,57.67,88,20,1.01,GB,2021-10-12 20:55:18
567,Rio Grande,-32.035,-52.0986,71.71,87,18,7.7,BR,2021-10-12 20:55:18
568,Mareeba,-17.0,145.4333,67.44,96,2,0.58,AU,2021-10-12 20:55:19
569,Nisia Floresta,-6.0911,-35.2086,83.21,73,87,7.54,BR,2021-10-12 20:55:19
570,Bousso,10.4795,16.7117,78.55,59,34,6.53,TD,2021-10-12 20:55:20
571,Shache,38.4167,77.2406,54.25,21,89,7.47,CN,2021-10-12 20:55:20
572,Komsomolskiy,40.4272,71.7189,45.32,65,0,9.22,UZ,2021-10-12 20:55:21
573,Lusambo,-4.9667,23.45,69.93,98,58,1.52,CD,2021-10-12 20:55:21
574,Shingu,33.7333,135.9833,71.49,92,99,4.94,JP,2021-10-12 20:55:21
575,Lisakovsk,52.5369,62.4936,46.44,69,100,7.34,KZ,2021-10-12 20:55:22
